is_parent,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Other,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,AcceptedCmp1,AcceptedCmp5,Age_qt,Income_qt,NumDealsPurchases_qt,NumWebPurchases_qt,NumCatalogPurchases_qt,NumStorePurchases_qt,NumWebVisitsMonth_qt,total_spend_qt
1,0,1,0,0,0,1,0,0,0,0,0,0,-0.7364424784433312,0.5819597802614327,1.8952592947862104,0.14477960565136005,0.10936510116177138,1.042246741832409,-0.8126540791496972,0.22777672762222823
0,0,0,1,0,0,0,0,0,1,0,0,1,1.0272467187906675,1.5059948632226923,-0.7200869344535826,-0.20209834734161103,2.03310375181142,5.19933758270342,-1.7739218615170378,1.9595359838375317
0,0,1,0,0,1,0,0,0,0,0,0,0,0.26918439554518003,0.7606308046920366,-0.7200869344535826,0.4376201502677814,0.8444850779006297,1.042246741832409,-0.8126540791496972,0.726961241187839
0,0,1,0,0,0,0,0,1,0,0,0,0,-1.6741857759106464,-1.0617189885553824,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-0.25879191568378795,-0.8126540791496972,-1.4319708910352655
0,0,0,0,1,0,1,0,0,0,0,0,0,0.1600104112844454,0.16251955670707843,0.648724421102073,1.2953625370248543,0.10936510116177138,0.26658359262632736,0.5716375251650858,0.15203371466232093
0,0,0,1,0,0,0,0,1,0,0,0,1,-1.059682011223806,1.0449705745860527,-0.7200869344535826,-0.20209834734161103,1.0796899285577486,1.2668604147849325,-1.7739218615170378,1.1487137560415532
1,0,1,0,0,0,0,0,0,1,0,0,0,-0.4417658421101638,0.5967543445736565,1.0379371869749336,0.14477960565136005,0.10936510116177138,1.5459273181166058,-0.8126540791496972,0.23938016267175283
0,0,1,0,0,0,0,0,1,0,0,0,0,1.3310177115031385,0.373311628799484,1.0379371869749336,1.2953625370248543,0.10936510116177138,1.042246741832409,0.5716375251650858,0.47378993402165315
0,0,0,0,1,0,0,0,0,0,1,0,0,1.47526936144686,0.6478321810720997,-0.7200869344535826,1.0145711230228849,0.3762827437846237,0.6502735865864832,-0.214919822566405,0.22777672762222823
0,0,1,0,0,0,0,0,0,1,0,0,0,1.8952592947862104,0.7858951734892775,-0.7200869344535826,1.0145711230228849,0.6089726877092596,-0.25879191568378795,-0.5149233167586906,0.7059948502361196
0,0,1,0,0,0,1,0,0,0,0,0,0,-0.08289637816794465,-1.1924703806468788,-0.7200869344535826,-1.280981397513278,-0.33087257172641926,-1.5669896232638032,0.5716375251650858,-1.3011906842059844
1,0,1,0,0,0,0,0,0,1,0,0,0,0.214919822566405,-0.8243921429936071,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-1.5669896232638032,0.5716375251650858,-2.4320166996367525
0,0,0,1,0,0,0,0,1,0,0,1,0,-0.8373383608517686,1.910456180170505,-0.7200869344535826,2.2899878321264273,2.03310375181142,1.042246741832409,-0.214919822566405,0.9625521809389375
0,0,1,0,0,0,0,0,0,1,0,0,0,0.7782249060548562,0.6978343094736615,-0.7200869344535826,0.4376201502677814,0.10936510116177138,1.042246741832409,-0.5149233167586906,0.2639845916795205
0,0,1,0,0,0,0,0,0,1,0,0,0,0.008782093827594135,0.9807961072203065,1.8952592947862104,-0.6394618524871729,0.8444850779006297,0.043924024540264145,-0.214919822566405,1.3077779718347453
0,0,0,1,0,0,1,0,0,0,0,0,0,1.1257762007300158,0.6111417498443675,0.648724421102073,0.14477960565136005,1.529558186142137,0.26658359262632736,-0.8126540791496972,0.9472949043248012
0,0,1,0,0,0,1,0,0,0,0,0,0,0.7023154143045922,0.5118172353647528,1.0379371869749336,1.8658520907135017,0.3762827437846237,5.19933758270342,0.5716375251650858,0.4537845588444412
1,0,0,0,1,0,1,0,0,0,0,0,0,-0.4417658421101638,0.33170418257026246,1.3620783082806858,1.5756125802060135,0.10936510116177138,0.6502735865864832,0.5716375251650858,0.2756944187159562
0,0,1,0,0,0,1,0,0,0,0,0,0,1.3310177115031385,-1.0439921086425976,-0.7200869344535826,-0.6394618524871729,-0.33087257172641926,-0.25879191568378795,-1.1895222157453642,-0.7217137762174166
0,0,1,0,0,1,0,0,0,0,0,0,0,-0.645630749275982,-0.43072729929545756,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-1.5669896232638032,0.1346445798518419,-2.307606709113699
0,0,0,1,0,0,1,0,0,0,0,0,0,-0.17655256044863027,1.0072617273000812,-0.7200869344535826,1.0145711230228849,1.0796899285577486,0.043924024540264145,-0.214919822566405,1.7980999374449895
0,0,1,0,0,0,0,0,1,0,0,0,0,-0.551075993139237,1.0509848163703657,-5.199337582605575,0.4376201502677814,1.529558186142137,0.839121020439341,-0.5149233167586906,2.4406663251313536
0,0,0,1,0,0,0,0,0,1,0,0,0,-0.551075993139237,-1.157955982492169,-0.7200869344535826,-5.199337582605575,-5.199337582605575,-0.7833298589586443,-0.8126540791496972,-1.873053040341307
0,0,1,0,0,0,0,0,0,1,0,0,0,0.34415365894707195,0.1648499271134762,0.16128127334986397,1.8658520907135017,-0.33087257172641926,0.6502735865864832,1.1794017509674812,0.3023618449497504
0,0,1,0,0,0,0,0,1,0,0,0,0,-1.3310177115031385,-0.9740817850253198,1.0379371869749336,-0.20209834734161103,-0.33087257172641926,-0.25879191568378795,1.1794017509674812,-0.3123760433228349
0,0,1,0,0,0,1,0,0,0,0,0,0,0.09171191948527647,-1.1589999929322963,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-1.5669896232638032,0.5716375251650858,-2.0431151448021527
0,0,0,1,0,0,1,0,0,0,0,0,0,-0.2639845916795205,-1.3164954905072324,0.648724421102073,-0.20209834734161103,-5.199337582605575,-0.7833298589586443,0.5716375251650858,-0.5879638515001888
0,0,0,1,0,0,0,0,0,1,0,0,0,0.4668032636545882,-0.49497095846643646,-0.7200869344535826,-0.6394618524871729,0.8444850779006297,-0.7833298589586443,-0.8126540791496972,-0.07660354475064642
0,0,1,0,0,1,0,0,0,0,0,0,0,-1.5584816308643832,1.4181185506224878,-0.7200869344535826,-0.20209834734161103,2.03310375181142,5.19933758270342,-1.7739218615170378,0.37464998684953144
1,0,1,0,0,0,1,0,0,0,0,0,0,0.63178476896318,-0.9901085038496341,0.16128127334986397,-1.280981397513278,-5.199337582605575,-0.25879191568378795,0.5716375251650858,-0.8373383608517686
1,0,0,1,0,0,1,0,0,0,0,0,0,0.008782093827594135,-0.6246281565504045,1.3620783082806858,-0.20209834734161103,-0.33087257172641926,-0.25879191568378795,0.5716375251650858,-0.33974180823265526
0,0,1,0,0,0,0,0,1,0,0,1,0,0.8516751900941525,-0.03886393828792078,1.0379371869749336,0.7200869344535826,-0.33087257172641926,0.26658359262632736,0.5716375251650858,-0.02424247955497662
0,0,1,0,0,0,1,0,0,0,0,0,1,-0.2639845916795205,1.2640185253133382,-0.7200869344535826,0.4376201502677814,1.0796899285577486,0.4598196945115759,-1.1895222157453642,1.061884134877072
0,0,1,0,0,0,0,0,0,1,0,0,0,0.214919822566405,0.09016394051913383,-0.7200869344535826,-0.6394618524871729,0.10936510116177138,0.043924024540264145,-1.1895222157453642,-0.2572251507434291
0,0,0,1,0,0,0,0,1,0,0,0,0,-0.17655256044863027,-0.33891471442002147,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-0.7833298589586443,0.5716375251650858,-1.3402004659340858
0,0,0,0,1,0,1,0,0,0,0,0,0,0.008782093827594135,-1.3107360022289551,0.648724421102073,-0.20209834734161103,-0.33087257172641926,-0.7833298589586443,-0.214919822566405,-1.0955556636289017
0,0,1,0,0,0,1,0,0,0,0,0,0,-1.1473154975252742,-0.9574536341270142,-0.7200869344535826,-0.6394618524871729,-5.199337582605575,-0.7833298589586443,0.1346445798518419,-1.0400895498007983
0,0,1,0,0,0,0,0,0,0,1,0,0,0.63178476896318,-0.12582559942706373,1.3620783082806858,1.0145711230228849,0.6089726877092596,0.26658359262632736,0.1346445798518419,0.22777672762222823
1,0,1,0,0,1,0,0,0,0,0,0,0,-0.17655256044863027,0.01640369234479426,0.16128127334986397,-0.6394618524871729,-5.199337582605575,-0.7833298589586443,0.5716375251650858,-0.7463509261747352
0,0,0,1,0,0,1,0,0,0,0,1,0,1.47526936144686,1.1997660052684802,-0.7200869344535826,0.4376201502677814,1.3219458408567006,1.5459273181166058,-1.1895222157453642,0.5909490574270496
0,0,0,0,1,0,1,0,0,0,0,0,0,-1.1473154975252742,-0.04781207577748479,0.16128127334986397,0.4376201502677814,0.10936510116177138,0.4598196945115759,-0.214919822566405,0.02132928514383558
0,0,0,1,0,0,0,0,1,0,0,0,0,0.63178476896318,-0.1295393067526333,0.16128127334986397,-0.6394618524871729,-5.199337582605575,-0.7833298589586443,1.1794017509674812,-0.6410017876338546
0,0,0,0,1,0,0,0,1,0,0,0,0,0.7023154143045922,-0.7114522522069908,0.16128127334986397,-0.6394618524871729,-5.199337582605575,-0.7833298589586443,0.1346445798518419,-0.8516751900941525
0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8373383608517686,1.7499393438708193,0.16128127334986397,1.5756125802060135,0.8444850779006297,1.2668604147849325,-0.214919822566405,0.8302341575863221
0,0,0,0,1,0,1,0,0,0,0,0,0,2.4085503704175797,0.5676097704317599,-0.7200869344535826,0.7200869344535826,0.3762827437846237,0.26658359262632736,-0.5149233167586906,0.761352674464305
0,0,1,0,0,0,1,0,0,0,0,0,0,0.7023154143045922,1.8660316575896703,-0.7200869344535826,-0.20209834734161103,2.5423491803817977,0.043924024540264145,-1.7739218615170378,0.732773855643344
0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8373383608517686,-1.2529876254001926,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-0.7833298589586443,-0.214919822566405,-1.4319708910352655
1,0,1,0,0,0,1,0,0,0,0,0,0,0.41290027487906894,-0.08715995716317342,1.0379371869749336,0.14477960565136005,-0.33087257172641926,-0.25879191568378795,0.5716375251650858,-0.2678837675840495
1,0,1,0,0,0,1,0,0,0,0,0,0,0.09171191948527647,0.032979077877363226,1.0379371869749336,0.7200869344535826,0.6089726877092596,1.5459273181166058,0.1346445798518419,0.5114440800992791
0,0,1,0,0,0,0,0,1,0,0,0,0,-0.7364424784433312,-0.5028968431343144,0.16128127334986397,-0.20209834734161103,-0.33087257172641926,-0.7833298589586443,0.5716375251650858,-0.3494830060346986
0,0,0,1,0,0,1,0,0,0,0,0,0,0.63178476896318,1.9420539097485907,-0.7200869344535826,0.4376201502677814,0.6089726877092596,-0.25879191568378795,-1.1895222157453642,0.4425168044761628
0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8373383608517686,1.1200414168274677,-0.7200869344535826,0.7200869344535826,1.0796899285577486,1.2668604147849325,-0.8126540791496972,0.5731153914071752
0,0,0,0,1,0,0,0,1,0,0,0,0,-2.156674553626772,0.6612900165079094,-0.7200869344535826,1.0145711230228849,0.6089726877092596,0.043924024540264145,1.976943225725333,1.7177043449900886
0,0,0,1,0,0,0,0,0,1,0,0,0,0.4668032636545882,0.21452918097160315,0.648724421102073,1.2953625370248543,-0.33087257172641926,0.6502735865864832,0.1346445798518419,0.2316410556979774
0,0,1,0,0,0,0,0,1,0,0,0,1,-2.156674553626772,1.7820604992339784,-0.7200869344535826,0.7200869344535826,1.3219458408567006,1.2668604147849325,-0.8126540791496972,0.3306298548777929
0,0,0,0,1,0,1,0,0,0,0,0,0,-0.9146786412719053,-0.2783884667397222,1.3620783082806858,0.7200869344535826,0.6089726877092596,0.26658359262632736,0.5716375251650858,0.17928819979873337
1,0,1,0,0,0,0,0,1,0,0,0,0,0.5235370133423165,-0.022655024666443754,0.16128127334986397,-0.6394618524871729,-0.33087257172641926,-0.7833298589586443,0.1346445798518419,-0.4348605326986135
0,0,1,0,0,0,1,0,0,0,0,1,1,0.008782093827594135,2.064926891341379,-5.199337582605575,0.14477960565136005,1.0796899285577486,0.043924024540264145,-1.7739218615170378,1.5732196729780488
0,0,0,1,0,0,1,0,0,0,0,0,0,-0.7364424784433312,-0.60996929633461,1.3620783082806858,1.5756125802060135,-0.33087257172641926,0.043924024540264145,1.976943225725333,0.20594120689980255
1,0,0,1,0,0,0,0,0,1,0,0,0,0.214919822566405,-0.910233100176405,0.16128127334986397,-1.280981397513278,-0.33087257172641926,-0.7833298589586443,-0.214919822566405,-0.5716375251650858
0,0,1,0,0,0,0,0,0,1,0,0,0,0.09171191948527647,-1.472007779981965,0.16128127334986397,-0.6394618524871729,-5.199337582605575,-0.7833298589586443,0.1346445798518419,-1.3219458408567006
0,0,0,1,0,0,0,0,0,1,0,0,0,1.2206403488473496,0.16763953501309753,1.0379371869749336,0.7200869344535826,0.10936510116177138,1.042246741832409,-0.5149233167586906,0.27308902265274115
0,0,0,1,0,0,0,0,1,0,0,0,0,0.214919822566405,-0.8222791583017037,0.648724421102073,-0.6394618524871729,-0.33087257172641926,-0.7833298589586443,-0.214919822566405,-0.580523622286316
1,0,0,1,0,0,1,0,0,0,0,0,0,-1.3310177115031385,-1.6070913279188122,0.16128127334986397,-1.280981397513278,-5.199337582605575,-0.7833298589586443,0.5716375251650858,-1.401176963756683
0,0,1,0,0,1,0,0,0,0,0,0,0,-0.551075993139237,-0.8953819580766665,-0.7200869344535826,-1.280981397513278,-5.199337582605575,-0.7833298589586443,0.5716375251650858,-1.0955556636289017
0,0,1,0,0,0,0,0,1,0,0,1,1,-1.1473154975252742,2.5865117995536724,-5.199337582605575,0.7200869344535826,1.529558186142137,5.19933758270342,-1.1895222157453642,0.7782249060548562
0,0,0,1,0,0,0,0,0,1,0,0,0,0.34415365894707195,0.8296231598587582,0.16128127334986397,-0.20209834734161103,0.6089726877092596,0.4598196945115759,-1.7739218615170378,0.18302269293503937
0,0,1,0,0,0,0,0,1,0,0,0,0,-1.2420605724635014,1.265488124040773,-0.7200869344535826,-0.20209834734161103,1.0796899285577486,0.26658359262632736,-1.7739218615170378,1.8876422103075332
1,0,0,1,0,0,1,0,0,0,0,0,0,1.2206403488473496,0.10058350929593288,0.16128127334986397,-0.6394618524871729,-5.199337582605575,-0.25879191568378795,0.1346445798518419,-0.5307448590321737
1,0,0,0,1,0,0,0,0,1,0,0,0,0.9319713123431904,1.1273462669080812,1.0379371869749336,0.7200869344535826,0.3762827437846237,1.042246741832409,-0.5149233167586906,0.2756944187159562
0,0,1,0,0,0,1,0,0,0,0,0,0,1.3310177115031385,0.4309186574039564,1.3620783082806858,0.4376201502677814,0.6089726877092596,0.043924024540264145,-0.214919822566405,0.09709645676335725
1,0,0,1,0,0,0,1,0,0,0,0,0,0.7782249060548562,0.3572916081195,1.3620783082806858,2.2899878321264273,-0.33087257172641926,0.26658359262632736,1.1794017509674812,0.24690154102767164
0,0,1,0,0,0,1,0,0,0,0,0,0,0.09171191948527647,0.929686133238546,-0.7200869344535826,1.0145711230228849,0.10936510116177138,0.839121020439341,-0.5149233167586906,0.32028967585708196
1,0,0,0,1,0,1,0,0,0,0,0,0,0.41290027487906894,-0.3790164752982322,1.3620783082806858,0.4376201502677814,-0.33087257172641926,0.043924024540264145,1.1794017509674812,-0.12705243342112585
0,0,0,0,1,0,0,0,0,1,0,0,0,0.214919822566405,0.42910107794743513,-0.7200869344535826,0.14477960565136005,0.8444850779006297,5.19933758270342,-0.8126540791496972,1.2101372641333108
0,1,0,0,0,1,0,0,0,0,0,0,0,-0.551075993139237,-2.25092494016794,0.16128127334986397,-1.280981397513278,-5.199337582605575,-0.7833298589586443,1.1794017509674812,-1.4319708910352655
0,0,0,0,1,0,1,0,0,0,0,0,0,0.7023154143045922,-0.7546350464985583,0.648724421102073,-0.6394618524871729,0.10936510116177138,-1.5669896232638032,1.1794017509674812,-0.4486922810995351
1,0,0,0,1,0,0,1,0,0,0,0,0,-0.2639845916795205,-0.6425432443553143,0.16128127334986397,-1.280981397513278,-0.33087257172641926,-1.5669896232638032,-0.214919822566405,-0.9416998217386928
1,0,0,0,1,1,0,0,0,0,0,0,0,0.34415365894707195,-0.5912058616299216,0.16128127334986397,-0.6394618524871729,-5.199337582605575,-0.7833298589586443,0.5716375251650858,-1.202346703289829
0,0,0,1,0,0,0,0,1,0,0,0,0,-2.3451579809738785,2.2247933680578136,-0.7200869344535826,0.4376201502677814,0.6089726877092596,1.5459273181166058,-1.1895222157453642,2.1468134683678066
0,0,0,1,0,0,0,0,0,1,0,0,0,-0.551075993139237,0.5149233167586906,0.16128127334986397,-0.20209834734161103,0.8444850779006297,0.4598196945115759,0.5716375251650858,0.6808708690747635
0,0,1,0,0,0,1,0,0,0,0,0,0,0.5235370133423165,1.7850447407394388,-0.7200869344535826,0.4376201502677814,1.3219458408567006,1.042246741832409,-1.1895222157453642,1.1037722651409987
0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3468171012040459,0.6697370740644929,0.648724421102073,1.2953625370248543,0.8444850779006297,0.839121020439341,0.1346445798518419,0.4606730140736478
0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6741857759106464,-0.3681363067671692,0.648724421102073,0.14477960565136005,0.10936510116177138,-0.7833298589586443,0.5716375251650858,-0.08919249600723042
1,0,1,0,0,0,1,0,0,0,0,0,0,-0.551075993139237,0.3015997484854239,0.648724421102073,-0.20209834734161103,0.3762827437846237,0.26658359262632736,1.1794017509674812,0.4668032636545882
